benchmark	section	cohort_model_path	cell	key	task	condition	run	primitive	budget_tokens	depth	rerun_reason	rerun_priority	summary_marker_errors	exit_status	resolved	started_at_CDT	source_run_dir	source_trial_dir	harbor_job
terminalbench	main	glm47flash	d05__b3k__su-partial	hf-model-inference__summarization-partial__r3	hf-model-inference	summarization-partial	3	summarization_partial	3000	0.5	summary_failure_accounting	priority	0	Submitted	False	2026-09-06T18:28:43.196890-05:00	ICLR_results/terminalbench/main/glm47flash/d05__b3k__su-partial/hf-model-inference/summarization-partial/run_3	logs/harbor_jobs/terminalbench/glm47flash/glm47flash-summarization-partial-r3-1788736098714/hf-model-inference__HPdKDoq	glm47flash-summarization-partial-r3-1788736098714
terminalbench	main	glm47flash	d05__b3k__su-partial	incompatible-python-fasttext__summarization-partial__r3	incompatible-python-fasttext	summarization-partial	3	summarization_partial	3000	0.5	summary_failure_accounting	priority	0	CancelledError	False	2026-09-06T18:08:20.342204-05:00	ICLR_results/terminalbench/main/glm47flash/d05__b3k__su-partial/incompatible-python-fasttext/summarization-partial/run_3	logs/harbor_jobs/terminalbench/glm47flash/glm47flash-summarization-partial-r3-1788736098714/incompatible-python-fasttext__5NhZwQ2	glm47flash-summarization-partial-r3-1788736098714
terminalbench	main	glm47flash	d05__b3k__su-partial	intrusion-detection__summarization-partial__r3	intrusion-detection	summarization-partial	3	summarization_partial	3000	0.5	summary_failure_accounting	priority	0	CancelledError	False	2026-09-06T18:55:11.752886-05:00	ICLR_results/terminalbench/main/glm47flash/d05__b3k__su-partial/intrusion-detection/summarization-partial/run_3	logs/harbor_jobs/terminalbench/glm47flash/glm47flash-summarization-partial-r3-1788736098714/intrusion-detection__KMtqkWj	glm47flash-summarization-partial-r3-1788736098714
terminalbench	main	glm47flash	d05__b3k__su-partial	password-recovery__summarization-partial__r3	password-recovery	summarization-partial	3	summarization_partial	3000	0.5	summary_failure_accounting	priority	0	CancelledError	False	2026-09-06T19:02:10.432271-05:00	ICLR_results/terminalbench/main/glm47flash/d05__b3k__su-partial/password-recovery/summarization-partial/run_3	logs/harbor_jobs/terminalbench/glm47flash/glm47flash-summarization-partial-r3-1788736098714/password-recovery__PttYhuw	glm47flash-summarization-partial-r3-1788736098714
terminalbench	main	glm47flash	d05__b3k__su-partial	path-tracing-reverse__summarization-partial__r3	path-tracing-reverse	summarization-partial	3	summarization_partial	3000	0.5	summary_failure_accounting	priority	0	CancelledError	False	2026-09-06T18:14:45.846147-05:00	ICLR_results/terminalbench/main/glm47flash/d05__b3k__su-partial/path-tracing-reverse/summarization-partial/run_3	logs/harbor_jobs/terminalbench/glm47flash/glm47flash-summarization-partial-r3-1788736098714/path-tracing-reverse__Mh5Dbk3	glm47flash-summarization-partial-r3-1788736098714
terminalbench	main	glm47flash	d05__b3k__su-partial	processing-pipeline__summarization-partial__r3	processing-pipeline	summarization-partial	3	summarization_partial	3000	0.5	summary_failure_accounting	priority	0	Submitted	False	2026-09-06T18:39:00.539724-05:00	ICLR_results/terminalbench/main/glm47flash/d05__b3k__su-partial/processing-pipeline/summarization-partial/run_3	logs/harbor_jobs/terminalbench/glm47flash/glm47flash-summarization-partial-r3-1788736098714/processing-pipeline__LRG3gkb	glm47flash-summarization-partial-r3-1788736098714
terminalbench	main	glm47flash	d05__b3k__su-partial	prove-plus-comm__summarization-partial__r3	prove-plus-comm	summarization-partial	3	summarization_partial	3000	0.5	summary_failure_accounting	priority	0	CancelledError	False	2026-09-06T18:08:20.346391-05:00	ICLR_results/terminalbench/main/glm47flash/d05__b3k__su-partial/prove-plus-comm/summarization-partial/run_3	logs/harbor_jobs/terminalbench/glm47flash/glm47flash-summarization-partial-r3-1788736098714/prove-plus-comm__ZmR57yJ	glm47flash-summarization-partial-r3-1788736098714
terminalbench	main	glm47flash	d05__b3k__su-partial	pytorch-model-cli.hard__summarization-partial__r3	pytorch-model-cli.hard	summarization-partial	3	summarization_partial	3000	0.5	summary_failure_accounting	priority	0	CancelledError	False	2026-09-06T18:14:50.574232-05:00	ICLR_results/terminalbench/main/glm47flash/d05__b3k__su-partial/pytorch-model-cli.hard/summarization-partial/run_3	logs/harbor_jobs/terminalbench/glm47flash/glm47flash-summarization-partial-r3-1788736098714/pytorch-model-cli.hard__mzrmHx9	glm47flash-summarization-partial-r3-1788736098714
terminalbench	main	glm47flash	d05__b3k__su-partial	qemu-alpine-ssh__summarization-partial__r3	qemu-alpine-ssh	summarization-partial	3	summarization_partial	3000	0.5	summary_failure_accounting	priority	0	CancelledError	False	2026-09-06T18:25:53.195958-05:00	ICLR_results/terminalbench/main/glm47flash/d05__b3k__su-partial/qemu-alpine-ssh/summarization-partial/run_3	logs/harbor_jobs/terminalbench/glm47flash/glm47flash-summarization-partial-r3-1788736098714/qemu-alpine-ssh__khy3gZu	glm47flash-summarization-partial-r3-1788736098714
terminalbench	main	glm47flash	d05__b3k__su-partial	qemu-startup__summarization-partial__r3	qemu-startup	summarization-partial	3	summarization_partial	3000	0.5	summary_failure_accounting	priority	0	CancelledError	False	2026-09-06T19:08:39.415490-05:00	ICLR_results/terminalbench/main/glm47flash/d05__b3k__su-partial/qemu-startup/summarization-partial/run_3	logs/harbor_jobs/terminalbench/glm47flash/glm47flash-summarization-partial-r3-1788736098714/qemu-startup__XsaBbtM	glm47flash-summarization-partial-r3-1788736098714
terminalbench	main	glm47flash	d05__b3k__su-partial	raman-fitting.easy__summarization-partial__r3	raman-fitting.easy	summarization-partial	3	summarization_partial	3000	0.5	summary_failure_accounting	priority	0	CancelledError	False	2026-09-06T18:08:20.337818-05:00	ICLR_results/terminalbench/main/glm47flash/d05__b3k__su-partial/raman-fitting.easy/summarization-partial/run_3	logs/harbor_jobs/terminalbench/glm47flash/glm47flash-summarization-partial-r3-1788736098714/raman-fitting.easy__GrQETms	glm47flash-summarization-partial-r3-1788736098714
terminalbench	main	glm47flash	d05__b3k__su-partial	sanitize-git-repo__summarization-partial__r3	sanitize-git-repo	summarization-partial	3	summarization_partial	3000	0.5	summary_failure_accounting	priority	0	CancelledError	False	2026-09-06T18:32:37.431496-05:00	ICLR_results/terminalbench/main/glm47flash/d05__b3k__su-partial/sanitize-git-repo/summarization-partial/run_3	logs/harbor_jobs/terminalbench/glm47flash/glm47flash-summarization-partial-r3-1788736098714/sanitize-git-repo__XfGhtcM	glm47flash-summarization-partial-r3-1788736098714
terminalbench	main	glm47flash	d05__b3k__su-partial	sanitize-git-repo.hard__summarization-partial__r3	sanitize-git-repo.hard	summarization-partial	3	summarization_partial	3000	0.5	summary_failure_accounting	priority	0	CancelledError	False	2026-09-06T19:17:27.279051-05:00	ICLR_results/terminalbench/main/glm47flash/d05__b3k__su-partial/sanitize-git-repo.hard/summarization-partial/run_3	logs/harbor_jobs/terminalbench/glm47flash/glm47flash-summarization-partial-r3-1788736098714/sanitize-git-repo.hard__SpTaCdn	glm47flash-summarization-partial-r3-1788736098714
terminalbench	main	glm47flash	d05__b3k__su-partial	solana-data__summarization-partial__r3	solana-data	summarization-partial	3	summarization_partial	3000	0.5	summary_failure_accounting	priority	0	CancelledError	False	2026-09-06T18:19:21.885476-05:00	ICLR_results/terminalbench/main/glm47flash/d05__b3k__su-partial/solana-data/summarization-partial/run_3	logs/harbor_jobs/terminalbench/glm47flash/glm47flash-summarization-partial-r3-1788736098714/solana-data__b8jFPsp	glm47flash-summarization-partial-r3-1788736098714
terminalbench	main	glm47flash	d05__b3k__su-partial	sqlite-with-gcov__summarization-partial__r3	sqlite-with-gcov	summarization-partial	3	summarization_partial	3000	0.5	summary_failure_accounting	priority	0	CancelledError	False	2026-09-06T18:21:18.519483-05:00	ICLR_results/terminalbench/main/glm47flash/d05__b3k__su-partial/sqlite-with-gcov/summarization-partial/run_3	logs/harbor_jobs/terminalbench/glm47flash/glm47flash-summarization-partial-r3-1788736098714/sqlite-with-gcov__qsAUhev	glm47flash-summarization-partial-r3-1788736098714
terminalbench	main	glm47flash	d05__b3k__su-partial	super-benchmark-upet__summarization-partial__r3	super-benchmark-upet	summarization-partial	3	summarization_partial	3000	0.5	summary_failure_accounting	priority	0	CancelledError	False	2026-09-06T18:49:47.957604-05:00	ICLR_results/terminalbench/main/glm47flash/d05__b3k__su-partial/super-benchmark-upet/summarization-partial/run_3	logs/harbor_jobs/terminalbench/glm47flash/glm47flash-summarization-partial-r3-1788736098714/super-benchmark-upet__pN9BLL9	glm47flash-summarization-partial-r3-1788736098714
terminalbench	main	glm47flash	d05__b3k__su-partial	swe-bench-astropy-2__summarization-partial__r3	swe-bench-astropy-2	summarization-partial	3	summarization_partial	3000	0.5	summary_failure_accounting	priority	0	CancelledError	False	2026-09-06T19:08:07.128998-05:00	ICLR_results/terminalbench/main/glm47flash/d05__b3k__su-partial/swe-bench-astropy-2/summarization-partial/run_3	logs/harbor_jobs/terminalbench/glm47flash/glm47flash-summarization-partial-r3-1788736098714/swe-bench-astropy-2__foLWarW	glm47flash-summarization-partial-r3-1788736098714
terminalbench	main	glm47flash	d05__b3k__su-partial	swe-bench-fsspec__summarization-partial__r3	swe-bench-fsspec	summarization-partial	3	summarization_partial	3000	0.5	summary_failure_accounting	priority	0	CancelledError	False	2026-09-06T18:38:08.204962-05:00	ICLR_results/terminalbench/main/glm47flash/d05__b3k__su-partial/swe-bench-fsspec/summarization-partial/run_3	logs/harbor_jobs/terminalbench/glm47flash/glm47flash-summarization-partial-r3-1788736098714/swe-bench-fsspec__HNSLc6j	glm47flash-summarization-partial-r3-1788736098714
terminalbench	main	glm47flash	d05__b3k__su-partial	tmux-advanced-workflow__summarization-partial__r3	tmux-advanced-workflow	summarization-partial	3	summarization_partial	3000	0.5	summary_failure_accounting	priority	0	CancelledError	False	2026-09-06T18:08:20.292502-05:00	ICLR_results/terminalbench/main/glm47flash/d05__b3k__su-partial/tmux-advanced-workflow/summarization-partial/run_3	logs/harbor_jobs/terminalbench/glm47flash/glm47flash-summarization-partial-r3-1788736098714/tmux-advanced-workflow__84fpAom	glm47flash-summarization-partial-r3-1788736098714
terminalbench	main	glm47flash	d05__b3k__su-partial	write-compressor__summarization-partial__r3	write-compressor	summarization-partial	3	summarization_partial	3000	0.5	summary_failure_accounting	priority	0	CancelledError	False	2026-09-06T19:01:39.429457-05:00	ICLR_results/terminalbench/main/glm47flash/d05__b3k__su-partial/write-compressor/summarization-partial/run_3	logs/harbor_jobs/terminalbench/glm47flash/glm47flash-summarization-partial-r3-1788736098714/write-compressor__emSQGjN	glm47flash-summarization-partial-r3-1788736098714
terminalbench	main	glm47flash	di__b3k__trc-ss	eval-mteb__trc-ss__r1	eval-mteb	trc-ss	1	trc_structured_summarize	3000	0.5	tb_erasure_possible	probable	0	Submitted	True	2026-09-07T13:03:28.612299-05:00	ICLR_results/terminalbench/main/glm47flash/di__b3k__trc-ss/eval-mteb/trc-ss/run_1	logs/harbor_jobs/terminalbench/glm47flash/glm47flash-trc-ss-r1-1788803195984/eval-mteb__yMoJ6zX	glm47flash-trc-ss-r1-1788803195984
terminalbench	main	glm47flash	di__b3k__trc-ss	heterogeneous-dates__trc-ss__r1	heterogeneous-dates	trc-ss	1	trc_structured_summarize	3000	0.5	tb_erasure_possible	probable	0	Submitted	False	2026-09-07T14:03:43.034012-05:00	ICLR_results/terminalbench/main/glm47flash/di__b3k__trc-ss/heterogeneous-dates/trc-ss/run_1	logs/harbor_jobs/terminalbench/glm47flash/glm47flash-trc-ss-r1-1788803195984/heterogeneous-dates__ELy4gfi	glm47flash-trc-ss-r1-1788803195984
terminalbench	main	glm47flash	di__b3k__trc-ss	intrusion-detection__trc-ss__r1	intrusion-detection	trc-ss	1	trc_structured_summarize	3000	0.5	tb_erasure_possible	probable	0	CancelledError	False	2026-09-07T13:26:45.677317-05:00	ICLR_results/terminalbench/main/glm47flash/di__b3k__trc-ss/intrusion-detection/trc-ss/run_1	logs/harbor_jobs/terminalbench/glm47flash/glm47flash-trc-ss-r1-1788803195984/intrusion-detection__SKcux25	glm47flash-trc-ss-r1-1788803195984
terminalbench	main	glm47flash	di__b3k__trc-ss	password-recovery__trc-ss__r1	password-recovery	trc-ss	1	trc_structured_summarize	3000	0.5	tb_erasure_possible	probable	0	CancelledError	False	2026-09-07T13:34:05.990668-05:00	ICLR_results/terminalbench/main/glm47flash/di__b3k__trc-ss/password-recovery/trc-ss/run_1	logs/harbor_jobs/terminalbench/glm47flash/glm47flash-trc-ss-r1-1788803195984/password-recovery__n4JNaa3	glm47flash-trc-ss-r1-1788803195984
terminalbench	main	glm47flash	di__b3k__trc-ss	prove-plus-comm__trc-ss__r1	prove-plus-comm	trc-ss	1	trc_structured_summarize	3000	0.5	tb_erasure_possible	probable	0	Submitted	False	2026-09-07T12:46:37.517250-05:00	ICLR_results/terminalbench/main/glm47flash/di__b3k__trc-ss/prove-plus-comm/trc-ss/run_1	logs/harbor_jobs/terminalbench/glm47flash/glm47flash-trc-ss-r1-1788803195984/prove-plus-comm__cZU2m2Y	glm47flash-trc-ss-r1-1788803195984
terminalbench	main	glm47flash	di__b3k__trc-ss	qemu-alpine-ssh__trc-ss__r1	qemu-alpine-ssh	trc-ss	1	trc_structured_summarize	3000	0.5	tb_erasure_possible	probable	0	CancelledError	False	2026-09-07T13:02:40.092677-05:00	ICLR_results/terminalbench/main/glm47flash/di__b3k__trc-ss/qemu-alpine-ssh/trc-ss/run_1	logs/harbor_jobs/terminalbench/glm47flash/glm47flash-trc-ss-r1-1788803195984/qemu-alpine-ssh__gbLoWFp	glm47flash-trc-ss-r1-1788803195984
terminalbench	main	glm47flash	di__b3k__trc-ss	raman-fitting.easy__trc-ss__r1	raman-fitting.easy	trc-ss	1	trc_structured_summarize	3000	0.5	summary_failure_accounting	priority	0	CancelledError	False	2026-09-07T12:46:37.508657-05:00	ICLR_results/terminalbench/main/glm47flash/di__b3k__trc-ss/raman-fitting.easy/trc-ss/run_1	logs/harbor_jobs/terminalbench/glm47flash/glm47flash-trc-ss-r1-1788803195984/raman-fitting.easy__RedNURp	glm47flash-trc-ss-r1-1788803195984
terminalbench	main	glm47flash	di__b3k__trc-ss	sanitize-git-repo.hard__trc-ss__r1	sanitize-git-repo.hard	trc-ss	1	trc_structured_summarize	3000	0.5	summary_failure_accounting	priority	0	CancelledError	False	2026-09-07T13:47:00.702917-05:00	ICLR_results/terminalbench/main/glm47flash/di__b3k__trc-ss/sanitize-git-repo.hard/trc-ss/run_1	logs/harbor_jobs/terminalbench/glm47flash/glm47flash-trc-ss-r1-1788803195984/sanitize-git-repo.hard__oKnkayV	glm47flash-trc-ss-r1-1788803195984
terminalbench	main	glm47flash	di__b3k__trc-ss	sqlite-with-gcov__trc-ss__r1	sqlite-with-gcov	trc-ss	1	trc_structured_summarize	3000	0.5	tb_erasure_possible	probable	0	Submitted	False	2026-09-07T12:57:01.329689-05:00	ICLR_results/terminalbench/main/glm47flash/di__b3k__trc-ss/sqlite-with-gcov/trc-ss/run_1	logs/harbor_jobs/terminalbench/glm47flash/glm47flash-trc-ss-r1-1788803195984/sqlite-with-gcov__KJBp7ga	glm47flash-trc-ss-r1-1788803195984
terminalbench	main	glm47flash	di__b3k__trc-ss	crack-7z-hash.hard__trc-ss__r2	crack-7z-hash.hard	trc-ss	2	trc_structured_summarize	3000	0.5	tb_erasure_possible	probable	0	CancelledError	False	2026-09-07T15:11:51.345852-05:00	ICLR_results/terminalbench/main/glm47flash/di__b3k__trc-ss/crack-7z-hash.hard/trc-ss/run_2	logs/harbor_jobs/terminalbench/glm47flash/glm47flash-trc-ss-r2-1788808824808/crack-7z-hash.hard__Z4Fn4sU	glm47flash-trc-ss-r2-1788808824808
terminalbench	main	glm47flash	di__b3k__trc-ss	decommissioning-service-with-sensitive-data__trc-ss__r2	decommissioning-service-with-sensitive-data	trc-ss	2	trc_structured_summarize	3000	0.5	tb_unverifiable	probable	0	Submitted	False	2026-09-07T15:27:25.448532-05:00	ICLR_results/terminalbench/main/glm47flash/di__b3k__trc-ss/decommissioning-service-with-sensitive-data/trc-ss/run_2	logs/harbor_jobs/terminalbench/glm47flash/glm47flash-trc-ss-r2-1788808824808/decommissioning-service-with-sen__QsTWFdb	glm47flash-trc-ss-r2-1788808824808
terminalbench	main	glm47flash	di__b3k__trc-ss	fix-git__trc-ss__r2	fix-git	trc-ss	2	trc_structured_summarize	3000	0.5	tb_erasure_possible	probable	0	Submitted	True	2026-09-07T15:06:15.210948-05:00	ICLR_results/terminalbench/main/glm47flash/di__b3k__trc-ss/fix-git/trc-ss/run_2	logs/harbor_jobs/terminalbench/glm47flash/glm47flash-trc-ss-r2-1788808824808/fix-git__4xicD87	glm47flash-trc-ss-r2-1788808824808
