task,run,model,section,primitive,condition,cell,budget,depth,difficulty,cohorts,cause,cause_label,cause_detail,resolved,failure_mode,exit_status,exit_status_source,harness_returncode,ctx_error_in_log,model_ctx_window,step_count,max_step_prompt_tokens,total_tokens,latency_e2e_s,latency_llm_s,patch_generated,compression_events,seeded_from,run_dir
django__django-14351,1,qwen35b,main,su-partial,summarization-partial,d05__b15k__su-partial,15000,0.5,15 min - 1 hour,p100;new70,step_limit,125 step limit (LimitsExceeded),,,limits_exceeded,LimitsExceeded,outcomes_csv,0,,102400,125,15300,1376661,1375.82,590.318,False,8,,ICLR_results/swebench/main/qwen35b/d05__b15k__su-partial/django__django-14351/summarization-partial/run_1
django__django-14351,2,qwen35b,main,su-partial,summarization-partial,d05__b15k__su-partial,15000,0.5,15 min - 1 hour,p100;new70,timeout,1500 s harness timeout,,,silent_crash,,outcomes_csv,-1,False,102400,97,14473,907212,1500.0,613.222,False,4,,ICLR_results/swebench/main/qwen35b/d05__b15k__su-partial/django__django-14351/summarization-partial/run_2
django__django-14351,3,qwen35b,main,su-partial,summarization-partial,d05__b15k__su-partial,15000,0.5,15 min - 1 hour,p100;new70,submitted_unresolved,"agent submitted, patch did not resolve",wrong_patch,False,submitted_unresolved,Submitted,outcomes_csv,0,,102400,75,13867,743773,558.05,363.992,True,2,,ICLR_results/swebench/main/qwen35b/d05__b15k__su-partial/django__django-14351/summarization-partial/run_3
django__django-14580,2,qwen35b,main,su-partial,summarization-partial,d05__b15k__su-partial,15000,0.5,<15 min fix,p100;abl30;abl25,submitted_unresolved,"agent submitted, patch did not resolve",wrong_patch,False,submitted_unresolved,Submitted,outcomes_csv,0,,102400,58,14671,550549,404.54,279.131,True,1,,ICLR_results/swebench/main/qwen35b/d05__b15k__su-partial/django__django-14580/summarization-partial/run_2
django__django-14725,1,qwen35b,main,su-partial,summarization-partial,d05__b15k__su-partial,15000,0.5,15 min - 1 hour,p100;new70,submitted_unresolved,"agent submitted, patch did not resolve",wrong_patch,False,submitted_unresolved,Submitted,outcomes_csv,0,,102400,108,15763,1172524,1329.33,854.595,True,6,,ICLR_results/swebench/main/qwen35b/d05__b15k__su-partial/django__django-14725/summarization-partial/run_1
django__django-14725,2,qwen35b,main,su-partial,summarization-partial,d05__b15k__su-partial,15000,0.5,15 min - 1 hour,p100;new70,step_limit,125 step limit (LimitsExceeded),,,limits_exceeded,LimitsExceeded,outcomes_csv,0,,102400,125,15852,1287157,1219.56,762.843,False,6,,ICLR_results/swebench/main/qwen35b/d05__b15k__su-partial/django__django-14725/summarization-partial/run_2
django__django-14725,3,qwen35b,main,su-partial,summarization-partial,d05__b15k__su-partial,15000,0.5,15 min - 1 hour,p100;new70,submitted_unresolved,"agent submitted, patch did not resolve",wrong_patch,False,submitted_unresolved,Submitted,outcomes_csv,0,,102400,107,15778,1125848,1201.32,397.727,True,5,,ICLR_results/swebench/main/qwen35b/d05__b15k__su-partial/django__django-14725/summarization-partial/run_3
django__django-14999,1,qwen35b,main,su-partial,summarization-partial,d05__b15k__su-partial,15000,0.5,<15 min fix,p100;abl30;abl25,timeout,1500 s harness timeout,,,silent_crash,,outcomes_csv,-1,False,102400,107,16225,1159366,1500.02,606.784,False,5,,ICLR_results/swebench/main/qwen35b/d05__b15k__su-partial/django__django-14999/summarization-partial/run_1
django__django-14999,2,qwen35b,main,su-partial,summarization-partial,d05__b15k__su-partial,15000,0.5,<15 min fix,p100;abl30;abl25,step_limit,125 step limit (LimitsExceeded),,,limits_exceeded,LimitsExceeded,outcomes_csv,0,,102400,125,14865,1338630,1399.15,850.54,False,6,,ICLR_results/swebench/main/qwen35b/d05__b15k__su-partial/django__django-14999/summarization-partial/run_2
django__django-14999,3,qwen35b,main,su-partial,summarization-partial,d05__b15k__su-partial,15000,0.5,<15 min fix,p100;abl30;abl25,timeout,1500 s harness timeout,,,silent_crash,,outcomes_csv,-1,False,102400,95,15339,979453,1500.02,665.099,False,5,,ICLR_results/swebench/main/qwen35b/d05__b15k__su-partial/django__django-14999/summarization-partial/run_3
django__django-15098,1,qwen35b,main,su-partial,summarization-partial,d05__b15k__su-partial,15000,0.5,15 min - 1 hour,p100;new70,timeout,1500 s harness timeout,,,silent_crash,,outcomes_csv,-1,False,102400,116,15618,1095917,1500.0,989.047,False,5,,ICLR_results/swebench/main/qwen35b/d05__b15k__su-partial/django__django-15098/summarization-partial/run_1
django__django-15098,2,qwen35b,main,su-partial,summarization-partial,d05__b15k__su-partial,15000,0.5,15 min - 1 hour,p100;new70,timeout,1500 s harness timeout,,,silent_crash,,outcomes_csv,-1,False,102400,90,15009,790321,1500.01,458.467,False,3,,ICLR_results/swebench/main/qwen35b/d05__b15k__su-partial/django__django-15098/summarization-partial/run_2
django__django-15098,3,qwen35b,main,su-partial,summarization-partial,d05__b15k__su-partial,15000,0.5,15 min - 1 hour,p100;new70,timeout,1500 s harness timeout,,,silent_crash,,outcomes_csv,-1,False,102400,91,13311,770200,1500.01,623.629,False,4,,ICLR_results/swebench/main/qwen35b/d05__b15k__su-partial/django__django-15098/summarization-partial/run_3
django__django-15368,1,qwen35b,main,su-partial,summarization-partial,d05__b15k__su-partial,15000,0.5,<15 min fix,p100;new70,timeout,1500 s harness timeout,,,silent_crash,,outcomes_csv,-1,False,102400,118,15257,1014702,1500.01,973.429,False,4,,ICLR_results/swebench/main/qwen35b/d05__b15k__su-partial/django__django-15368/summarization-partial/run_1
django__django-15368,3,qwen35b,main,su-partial,summarization-partial,d05__b15k__su-partial,15000,0.5,<15 min fix,p100;new70,step_limit,125 step limit (LimitsExceeded),,,limits_exceeded,LimitsExceeded,outcomes_csv,0,,102400,125,15039,1077299,904.39,806.357,False,4,,ICLR_results/swebench/main/qwen35b/d05__b15k__su-partial/django__django-15368/summarization-partial/run_3
django__django-15525,1,qwen35b,main,su-partial,summarization-partial,d05__b15k__su-partial,15000,0.5,15 min - 1 hour,p100;new70,timeout,1500 s harness timeout,,,silent_crash,,outcomes_csv,-1,False,102400,73,16141,716487,1500.01,775.789,False,5,,ICLR_results/swebench/main/qwen35b/d05__b15k__su-partial/django__django-15525/summarization-partial/run_1
django__django-15525,2,qwen35b,main,su-partial,summarization-partial,d05__b15k__su-partial,15000,0.5,15 min - 1 hour,p100;new70,timeout,1500 s harness timeout,,,silent_crash,,outcomes_csv,-1,False,102400,53,13020,468973,1500.01,947.903,False,3,,ICLR_results/swebench/main/qwen35b/d05__b15k__su-partial/django__django-15525/summarization-partial/run_2
django__django-15525,3,qwen35b,main,su-partial,summarization-partial,d05__b15k__su-partial,15000,0.5,15 min - 1 hour,p100;new70,timeout,1500 s harness timeout,,,silent_crash,,outcomes_csv,-1,False,102400,92,14855,924252,1500.01,640.392,False,4,,ICLR_results/swebench/main/qwen35b/d05__b15k__su-partial/django__django-15525/summarization-partial/run_3
django__django-15629,1,qwen35b,main,su-partial,summarization-partial,d05__b15k__su-partial,15000,0.5,1-4 hours,p100;new70,submitted_unresolved,"agent submitted, patch did not resolve",wrong_patch,False,submitted_unresolved,Submitted,outcomes_csv,0,,102400,100,15670,1101483,818.37,395.861,True,4,,ICLR_results/swebench/main/qwen35b/d05__b15k__su-partial/django__django-15629/summarization-partial/run_1
django__django-15629,2,qwen35b,main,su-partial,summarization-partial,d05__b15k__su-partial,15000,0.5,1-4 hours,p100;new70,timeout,1500 s harness timeout,,,silent_crash,,outcomes_csv,-1,False,102400,91,14828,940907,1500.01,680.749,False,4,,ICLR_results/swebench/main/qwen35b/d05__b15k__su-partial/django__django-15629/summarization-partial/run_2
django__django-15629,3,qwen35b,main,su-partial,summarization-partial,d05__b15k__su-partial,15000,0.5,1-4 hours,p100;new70,submitted_unresolved,"agent submitted, patch did not resolve",wrong_patch,False,submitted_unresolved,Submitted,outcomes_csv,0,,102400,69,14946,620660,554.87,334.578,True,2,,ICLR_results/swebench/main/qwen35b/d05__b15k__su-partial/django__django-15629/summarization-partial/run_3
django__django-15930,1,qwen35b,main,su-partial,summarization-partial,d05__b15k__su-partial,15000,0.5,<15 min fix,p100;new70,step_limit,125 step limit (LimitsExceeded),,,limits_exceeded,LimitsExceeded,outcomes_csv,0,,102400,125,14775,1173852,1326.74,856.356,False,4,,ICLR_results/swebench/main/qwen35b/d05__b15k__su-partial/django__django-15930/summarization-partial/run_1
django__django-15930,2,qwen35b,main,su-partial,summarization-partial,d05__b15k__su-partial,15000,0.5,<15 min fix,p100;new70,step_limit,125 step limit (LimitsExceeded),,,limits_exceeded,LimitsExceeded,outcomes_csv,0,,102400,125,15026,1200347,1145.98,864.729,False,5,,ICLR_results/swebench/main/qwen35b/d05__b15k__su-partial/django__django-15930/summarization-partial/run_2
django__django-15930,3,qwen35b,main,su-partial,summarization-partial,d05__b15k__su-partial,15000,0.5,<15 min fix,p100;new70,step_limit,125 step limit (LimitsExceeded),,,limits_exceeded,LimitsExceeded,outcomes_csv,0,,102400,125,15284,1165571,1184.11,834.448,False,5,,ICLR_results/swebench/main/qwen35b/d05__b15k__su-partial/django__django-15930/summarization-partial/run_3
django__django-15957,1,qwen35b,main,su-partial,summarization-partial,d05__b15k__su-partial,15000,0.5,1-4 hours,p100;new70,step_limit,125 step limit (LimitsExceeded),,,limits_exceeded,LimitsExceeded,outcomes_csv,0,,102400,125,16034,1259346,1105.0,523.789,False,6,,ICLR_results/swebench/main/qwen35b/d05__b15k__su-partial/django__django-15957/summarization-partial/run_1
django__django-15957,2,qwen35b,main,su-partial,summarization-partial,d05__b15k__su-partial,15000,0.5,1-4 hours,p100;new70,step_limit,125 step limit (LimitsExceeded),,,limits_exceeded,LimitsExceeded,outcomes_csv,0,,102400,125,15177,1238790,1170.54,671.023,False,4,,ICLR_results/swebench/main/qwen35b/d05__b15k__su-partial/django__django-15957/summarization-partial/run_2
django__django-15957,3,qwen35b,main,su-partial,summarization-partial,d05__b15k__su-partial,15000,0.5,1-4 hours,p100;new70,submitted_unresolved,"agent submitted, patch did not resolve",wrong_patch,False,submitted_unresolved,Submitted,outcomes_csv,0,,102400,77,15612,735742,529.79,325.403,True,2,,ICLR_results/swebench/main/qwen35b/d05__b15k__su-partial/django__django-15957/summarization-partial/run_3
django__django-16667,1,qwen35b,main,su-partial,summarization-partial,d05__b15k__su-partial,15000,0.5,15 min - 1 hour,p100;new70,submitted_unresolved,"agent submitted, patch did not resolve",wrong_patch,False,submitted_unresolved,Submitted,outcomes_csv,0,,102400,40,14324,324967,220.52,208.876,True,0,,ICLR_results/swebench/main/qwen35b/d05__b15k__su-partial/django__django-16667/summarization-partial/run_1
django__django-16667,2,qwen35b,main,su-partial,summarization-partial,d05__b15k__su-partial,15000,0.5,15 min - 1 hour,p100;new70,submitted_unresolved,"agent submitted, patch did not resolve",wrong_patch,False,submitted_unresolved,Submitted,outcomes_csv,0,,102400,25,12623,197934,208.72,176.606,True,0,,ICLR_results/swebench/main/qwen35b/d05__b15k__su-partial/django__django-16667/summarization-partial/run_2
django__django-16667,3,qwen35b,main,su-partial,summarization-partial,d05__b15k__su-partial,15000,0.5,15 min - 1 hour,p100;new70,step_limit,125 step limit (LimitsExceeded),,,limits_exceeded,LimitsExceeded,outcomes_csv,0,,102400,125,15997,1098005,711.39,606.32,False,2,,ICLR_results/swebench/main/qwen35b/d05__b15k__su-partial/django__django-16667/summarization-partial/run_3
django__django-17084,3,qwen35b,main,su-partial,summarization-partial,d05__b15k__su-partial,15000,0.5,15 min - 1 hour,p100;new70,timeout,1500 s harness timeout,,,silent_crash,,outcomes_csv,-1,False,102400,122,15972,1159522,1500.02,710.335,False,4,,ICLR_results/swebench/main/qwen35b/d05__b15k__su-partial/django__django-17084/summarization-partial/run_3
django__django-17087,2,qwen35b,main,su-partial,summarization-partial,d05__b15k__su-partial,15000,0.5,<15 min fix,p100;abl30,step_limit,125 step limit (LimitsExceeded),,,limits_exceeded,LimitsExceeded,outcomes_csv,0,,102400,125,15036,982679,1387.45,691.542,False,4,,ICLR_results/swebench/main/qwen35b/d05__b15k__su-partial/django__django-17087/summarization-partial/run_2
scikit-learn__scikit-learn-10908,2,qwen35b,main,su-partial,summarization-partial,d05__b15k__su-partial,15000,0.5,15 min - 1 hour,p100;abl30;abl25,submitted_unresolved,"agent submitted, patch did not resolve",wrong_patch,False,submitted_unresolved,Submitted,outcomes_csv,0,,102400,36,14684,343315,457.88,264.903,True,1,,ICLR_results/swebench/main/qwen35b/d05__b15k__su-partial/scikit-learn__scikit-learn-10908/summarization-partial/run_2
scikit-learn__scikit-learn-10908,3,qwen35b,main,su-partial,summarization-partial,d05__b15k__su-partial,15000,0.5,15 min - 1 hour,p100;abl30;abl25,step_limit,125 step limit (LimitsExceeded),,,limits_exceeded,LimitsExceeded,outcomes_csv,0,,102400,125,14842,1192357,1339.92,779.225,False,4,,ICLR_results/swebench/main/qwen35b/d05__b15k__su-partial/scikit-learn__scikit-learn-10908/summarization-partial/run_3
scikit-learn__scikit-learn-11310,2,qwen35b,main,su-partial,summarization-partial,d05__b15k__su-partial,15000,0.5,<15 min fix,p100;abl30;abl25,submitted_unresolved,"agent submitted, patch did not resolve",wrong_patch,False,submitted_unresolved,Submitted,outcomes_csv,0,,102400,106,15150,1117505,824.07,506.071,True,5,,ICLR_results/swebench/main/qwen35b/d05__b15k__su-partial/scikit-learn__scikit-learn-11310/summarization-partial/run_2
scikit-learn__scikit-learn-11310,3,qwen35b,main,su-partial,summarization-partial,d05__b15k__su-partial,15000,0.5,<15 min fix,p100;abl30;abl25,step_limit,125 step limit (LimitsExceeded),,,limits_exceeded,LimitsExceeded,outcomes_csv,0,,102400,125,15038,1181630,802.58,579.331,False,5,,ICLR_results/swebench/main/qwen35b/d05__b15k__su-partial/scikit-learn__scikit-learn-11310/summarization-partial/run_3
scikit-learn__scikit-learn-11578,2,qwen35b,main,su-partial,summarization-partial,d05__b15k__su-partial,15000,0.5,15 min - 1 hour,p100;abl30;abl25,submitted_unresolved,"agent submitted, patch did not resolve",wrong_patch,False,submitted_unresolved,Submitted,outcomes_csv,0,,102400,81,15164,883987,809.96,592.496,True,4,,ICLR_results/swebench/main/qwen35b/d05__b15k__su-partial/scikit-learn__scikit-learn-11578/summarization-partial/run_2
scikit-learn__scikit-learn-12585,3,qwen35b,main,su-partial,summarization-partial,d05__b15k__su-partial,15000,0.5,<15 min fix,p100;new70,submitted_unresolved,"agent submitted, patch did not resolve",wrong_patch,False,submitted_unresolved,Submitted,outcomes_csv,0,,102400,47,14317,420126,544.1,493.29,True,1,,ICLR_results/swebench/main/qwen35b/d05__b15k__su-partial/scikit-learn__scikit-learn-12585/summarization-partial/run_3
scikit-learn__scikit-learn-12973,1,qwen35b,main,su-partial,summarization-partial,d05__b15k__su-partial,15000,0.5,15 min - 1 hour,p100;new70,submitted_unresolved,"agent submitted, patch did not resolve",wrong_patch,False,submitted_unresolved,Submitted,outcomes_csv,0,,102400,33,16680,305738,404.69,205.225,True,2,,ICLR_results/swebench/main/qwen35b/d05__b15k__su-partial/scikit-learn__scikit-learn-12973/summarization-partial/run_1
scikit-learn__scikit-learn-12973,2,qwen35b,main,su-partial,summarization-partial,d05__b15k__su-partial,15000,0.5,15 min - 1 hour,p100;new70,submitted_unresolved,"agent submitted, patch did not resolve",wrong_patch,False,submitted_unresolved,Submitted,outcomes_csv,0,,102400,37,17194,392581,309.94,148.387,True,2,,ICLR_results/swebench/main/qwen35b/d05__b15k__su-partial/scikit-learn__scikit-learn-12973/summarization-partial/run_2
scikit-learn__scikit-learn-12973,3,qwen35b,main,su-partial,summarization-partial,d05__b15k__su-partial,15000,0.5,15 min - 1 hour,p100;new70,submitted_unresolved,"agent submitted, patch did not resolve",wrong_patch,False,submitted_unresolved,Submitted,outcomes_csv,0,,102400,33,13749,253318,439.47,347.166,True,1,,ICLR_results/swebench/main/qwen35b/d05__b15k__su-partial/scikit-learn__scikit-learn-12973/summarization-partial/run_3
scikit-learn__scikit-learn-13124,1,qwen35b,main,su-partial,summarization-partial,d05__b15k__su-partial,15000,0.5,15 min - 1 hour,p100;new70,timeout,1500 s harness timeout,,,silent_crash,,outcomes_csv,-1,False,102400,101,15775,1018148,1500.02,532.585,False,5,,ICLR_results/swebench/main/qwen35b/d05__b15k__su-partial/scikit-learn__scikit-learn-13124/summarization-partial/run_1
scikit-learn__scikit-learn-13124,2,qwen35b,main,su-partial,summarization-partial,d05__b15k__su-partial,15000,0.5,15 min - 1 hour,p100;new70,submitted_unresolved,"agent submitted, patch did not resolve",wrong_patch,False,submitted_unresolved,Submitted,outcomes_csv,0,,102400,121,15534,811710,1458.0,476.17,True,4,,ICLR_results/swebench/main/qwen35b/d05__b15k__su-partial/scikit-learn__scikit-learn-13124/summarization-partial/run_2
scikit-learn__scikit-learn-13124,3,qwen35b,main,su-partial,summarization-partial,d05__b15k__su-partial,15000,0.5,15 min - 1 hour,p100;new70,submitted_unresolved,"agent submitted, patch did not resolve",wrong_patch,False,submitted_unresolved,Submitted,outcomes_csv,0,,102400,54,15703,582153,877.42,396.589,True,4,,ICLR_results/swebench/main/qwen35b/d05__b15k__su-partial/scikit-learn__scikit-learn-13124/summarization-partial/run_3
scikit-learn__scikit-learn-14087,1,qwen35b,main,su-partial,summarization-partial,d05__b15k__su-partial,15000,0.5,15 min - 1 hour,p100;new70,submitted_unresolved,"agent submitted, patch did not resolve",wrong_patch,False,submitted_unresolved,Submitted,outcomes_csv,0,,102400,42,13852,326434,470.4,225.984,True,1,,ICLR_results/swebench/main/qwen35b/d05__b15k__su-partial/scikit-learn__scikit-learn-14087/summarization-partial/run_1
scikit-learn__scikit-learn-14087,2,qwen35b,main,su-partial,summarization-partial,d05__b15k__su-partial,15000,0.5,15 min - 1 hour,p100;new70,submitted_unresolved,"agent submitted, patch did not resolve",wrong_patch,False,submitted_unresolved,Submitted,outcomes_csv,0,,102400,40,12770,329858,562.98,342.827,True,1,,ICLR_results/swebench/main/qwen35b/d05__b15k__su-partial/scikit-learn__scikit-learn-14087/summarization-partial/run_2
scikit-learn__scikit-learn-14087,3,qwen35b,main,su-partial,summarization-partial,d05__b15k__su-partial,15000,0.5,15 min - 1 hour,p100;new70,timeout,1500 s harness timeout,,,silent_crash,,outcomes_csv,-1,False,102400,38,14007,249356,1500.04,486.657,False,1,,ICLR_results/swebench/main/qwen35b/d05__b15k__su-partial/scikit-learn__scikit-learn-14087/summarization-partial/run_3
